corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	reflex
persian	g1-f-12	0001	#	#	#	#				
persian	g1-f-12	0001	Dāstāne	story=ezafe	np:s	np		s		
persian	g1-f-12	0001	film	film	np:poss	np		poss		
persian	g1-f-12	0001	tuye	in	adp	adp				
persian	g1-f-12	0001	yek	one	ln_deti	ln_deti				
persian	g1-f-12	0001	mazraei	farm.indef	np:l	np		l		
persian	g1-f-12	0001	dārad	aux.prs.3sg	aux	aux				
persian	g1-f-12	0001	etefāq	incident	lvc	lvc				
persian	g1-f-12	0001	mioftad	fall.prs.indic.3sg	v:pred	v		pred		
persian	g1-f-12	0002	#	#	#	#				
persian	g1-f-12	0002	baad	then	other	other				
persian	g1-f-12	0002	0	0	0:a	0		a		
persian	g1-f-12	0002	yek	one	ln_deti	ln_deti				
persian	g1-f-12	0002	āqāyi	man.indef	np.h:p	np	h	p		
persian	g1-f-12	0002	=rā	=acc	=acc_rn	=acc_rn				
persian	g1-f-12	0002	nešān	show	lvc	lvc				
persian	g1-f-12	0002	midahad	give.prs.indic.3sg	v:pred	v		pred		
persian	g1-f-12	0002	#rc	#rc	#rc	#rc				
persian	g1-f-12	0002	ke	that	ke	ke				
persian	g1-f-12	0002	dārad	aux.prs.3sg	aux	aux				
persian	g1-f-12	0002	golābihāye	pear.pl=ezafe	np:p	np		p		
persian	g1-f-12	0002	xeyli	very	rn_lex	rn_lex				
persian	g1-f-12	0002	dorošti	big	rn_lex	rn_lex				
persian	g1-f-12	0002	=rā	=acc	=acc_rn	=acc_rn				
persian	g1-f-12	0002	az	from	adp	adp				
persian	g1-f-12	0002	deraxt	tree	np:obl	np		obl		
persian	g1-f-12	0002	mičinad	pick.prs.indic.3sg	v:pred	v		pred		
persian	g1-f-12	0003	#	#	#	#				
persian	g1-f-12	0003	baad	then	other	other				
persian	g1-f-12	0003	0	0	0.h:a	0	h	a		
persian	g1-f-12	0003	golābihā	pear.pl	np:p	np		p		
persian	g1-f-12	0003	=rā	=acc	=acc_rn	=acc_rn				
persian	g1-f-12	0003	migozārad	put.prs.indic.3sg	v:pred	v		pred		
persian	g1-f-12	0003	tuye	inside	adp	adp				
persian	g1-f-12	0003	lebās	clothes	np:l	np		l		
persian	g1-f-12	0003	=aš	=poss.3sg	=pro.h:poss	=pro	h	poss		
persian	g1-f-12	0003	#	#	#	#				
persian	g1-f-12	0003	0	0	0.h:a	0	h	a		
persian	g1-f-12	0003	miāyad	come.prs.indic.3sg	aux	aux				
persian	g1-f-12	0003	mirizad	pour.prs.indic.3sg	v:pred	v		pred		
persian	g1-f-12	0003	0	0	0:p	0		p		
