corpus	text	uid	gword	gloss	graid	gform	ganim	gfunc	refind	reflex
persian	g2-f-02	0001	#	#	#	#				
persian	g2-f-02	0001	Aval	first	other	other				
persian	g2-f-02	0001	=aš	=poss.3sg	=pro:poss	=pro		poss		
persian	g2-f-02	0001	ke	that	ke	ke				
persian	g2-f-02	0001	yek	one	ln_deti	ln_deti				
persian	g2-f-02	0001	mazraei	farm.indef	np:s	np		s		
persian	g2-f-02	0001	bude	be.pst.3sg	predex	predex				
persian	g2-f-02	0001	#rc	#rc	#rc	#rc				
persian	g2-f-02	0001	ke	that	ke	ke				
persian	g2-f-02	0001	tu	inside	adp	adp				
persian	g2-f-02	0001	=yaš	=poss.3sg	=pro:l	=pro		l		
persian	g2-f-02	0001	mivehāye	fruits=ezafe	np:s	np		s		
persian	g2-f-02	0001	golābi	pear.pl	rn_lex	rn_lex				
persian	g2-f-02	0001	bud	be.pst.3sg	predex	predex				
persian	g2-f-02	0002	#	#	#	#				
persian	g2-f-02	0002	bad	then	other	other				
persian	g2-f-02	0002	yek	one	ln_deti	ln_deti				
persian	g2-f-02	0002	āqāyi	man.indef	np.h:s	np	h	s		
persian	g2-f-02	0002	bud	be.pst.3sg	predex	predex				
persian	g2-f-02	0002	#	#	#	#				
persian	g2-f-02	0002	0	0	0.h:s	0	h	s		
persian	g2-f-02	0002	bāqbān	gardner	np.h:pred	np	h	pred		
persian	g2-f-02	0002	bud	be.pst.3sg	cop	cop				
persian	g2-f-02	0002	#	#	#	#				
persian	g2-f-02	0002	0	0	0.h:a	0	h	a		
persian	g2-f-02	0002	dāšt	aux.pst.3sg	aux	aux				
persian	g2-f-02	0002	mivehā	fruit.pl	np:p	np		p		
persian	g2-f-02	0002	rā	=acc	=acc_rn	=acc_rn				
persian	g2-f-02	0002	mičid	pick.pst.impf.3sg	v:pred	v		pred		
persian	g2-f-02	0003	#	#	#	#				
persian	g2-f-02	0003	bad	then	other	other				
persian	g2-f-02	0003	0	0	0.h:a	0	h	a		
persian	g2-f-02	0003	mivehā	fruit.pl	np:p	np		p		
persian	g2-f-02	0003	rā	=acc	=acc_rn	=acc_rn				
persian	g2-f-02	0003	čid	pick.pst.3sg	v:pred	v		pred		
persian	g2-f-02	0003	#	#	#	#				
persian	g2-f-02	0003	0	0	0.h:a	0	h	a		
